"title","type","text"
"Much Ado about Nothing","Comedy","  Ant. Yet bend not all the harm upon yourself."
"Much Ado about Nothing","Comedy","    Make those that do offend you suffer too."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. There thou speak'st reason. Nay, I will do so."
"Much Ado about Nothing","Comedy","    My soul doth tell me Hero is belied;"
"Much Ado about Nothing","Comedy","    And that shall Claudio know; so shall the Prince,"
"Much Ado about Nothing","Comedy","    And all of them that thus dishonour her."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","              Enter Don Pedro and Claudio."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Ant. Here comes the Prince and Claudio hastily."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. Good den, Good den."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Good day to both of you."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Hear you, my lords!"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. We have some haste, Leonato."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Some haste, my lord! well, fare you well, my lord."
"Much Ado about Nothing","Comedy","    Are you so hasty now? Well, all is one."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. Nay, do not quarrel with us, good old man."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Ant. If he could right himself with quarrelling,"
"Much Ado about Nothing","Comedy","    Some of us would lie low."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Who wrongs him?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Marry, thou dost wrong me, thou dissembler, thou!"
"Much Ado about Nothing","Comedy","    Nay, never lay thy hand upon thy sword;"
"Much Ado about Nothing","Comedy","    I fear thee not."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Mary, beshrew my hand"
"Much Ado about Nothing","Comedy","    If it should give your age such cause of fear."
"Much Ado about Nothing","Comedy","    In faith, my hand meant nothing to my sword."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Tush, tush, man! never fleer and jest at me"
"Much Ado about Nothing","Comedy","    I speak not like a dotard nor a fool,"
"Much Ado about Nothing","Comedy","    As under privilege of age to brag"
"Much Ado about Nothing","Comedy","    What I have done being young, or what would do,"
"Much Ado about Nothing","Comedy","    Were I not old. Know, Claudio, to thy head,"
"Much Ado about Nothing","Comedy","    Thou hast so wrong'd mine innocent child and me"
"Much Ado about Nothing","Comedy","    That I am forc'd to lay my reverence by"
"Much Ado about Nothing","Comedy","    And, with grey hairs and bruise of many days,"
"Much Ado about Nothing","Comedy","    Do challenge thee to trial of a man."
"Much Ado about Nothing","Comedy","    I say thou hast belied mine innocent child;"
"Much Ado about Nothing","Comedy","    Thy slander hath gone through and through her heart,"
"Much Ado about Nothing","Comedy","    And she lied buried with her ancestors-"
"Much Ado about Nothing","Comedy","    O, in a tomb where never scandal slept,"
"Much Ado about Nothing","Comedy","    Save this of hers, fram'd by thy villany!"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. My villany?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Thine, Claudio; thine I say."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. You say not right, old man."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. My lord, my lord,"
"Much Ado about Nothing","Comedy","    I'll prove it on his body if he dare,"
"Much Ado about Nothing","Comedy","    Despite his nice fence and his active practice,"
"Much Ado about Nothing","Comedy","    His May of youth and bloom of lustihood."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Away! I will not have to do with you."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Canst thou so daff me? Thou hast kill'd my child."
"Much Ado about Nothing","Comedy","    If thou kill'st me, boy, thou shalt kill a man."
"Much Ado about Nothing","Comedy","    And. He shall kill two of us, and men indeed"
"Much Ado about Nothing","Comedy","    But that's no matter; let him kill one first."
"Much Ado about Nothing","Comedy","    Win me and wear me! Let him answer me."
"Much Ado about Nothing","Comedy","    Come, follow me, boy,. Come, sir boy, come follow me."
"Much Ado about Nothing","Comedy","    Sir boy, I'll whip you from your foining fence!"
"Much Ado about Nothing","Comedy","    Nay, as I am a gentleman, I will."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Brother--"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Ant. Content yourself. God knows I lov'd my niece,"
"Much Ado about Nothing","Comedy","    And she is dead, slander'd to death by villains,"
"Much Ado about Nothing","Comedy","    That dare as well answer a man indeed"
"Much Ado about Nothing","Comedy","    As I dare take a serpent by the tongue."
"Much Ado about Nothing","Comedy","    Boys, apes, braggarts, jacks, milksops!"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. Brother Anthony--"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Ant. Hold you content. What, man! I know them, yea,"
"Much Ado about Nothing","Comedy","    And what they weigh, even to the utmost scruple,"
"Much Ado about Nothing","Comedy","    Scambling, outfacing, fashion-monging boys,"
"Much Ado about Nothing","Comedy","    That lie and cog and flout, deprave and slander,"
"Much Ado about Nothing","Comedy","    Go anticly, show outward hideousness,"
"Much Ado about Nothing","Comedy","    And speak off half a dozen dang'rous words,"
"Much Ado about Nothing","Comedy","    How they might hurt their enemies, if they durst;"
"Much Ado about Nothing","Comedy","    And this is all."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. But, brother Anthony--"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Ant. Come, 'tis no matter."
"Much Ado about Nothing","Comedy","    Do not you meddle; let me deal in this."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. Gentlemen both, we will not wake your patience."
"Much Ado about Nothing","Comedy","    My heart is sorry for your daughter's death;"
"Much Ado about Nothing","Comedy","    But, on my honour, she was charg'd with nothing"
"Much Ado about Nothing","Comedy","    But what was true, and very full of proof."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. My lord, my lord--"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. I will not hear you."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Leon. No? Come, brother, away!--I will be heard."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Ant. And shall, or some of us will smart for it."
"Much Ado about Nothing","Comedy","                                                    Exeunt ambo."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","                  Enter Benedick."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. See, see! Here comes the man we went to seek."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Now, signior, what news?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. Good day, my lord."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. Welcome, signior. You are almost come to part almost a fray."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. We had lik'd to have had our two noses snapp'd off with two"
"Much Ado about Nothing","Comedy","    old men without teeth."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. Leonato and his brother. What think'st thou? Had we fought,"
"Much Ado about Nothing","Comedy","    I doubt we should have been too young for them."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. In a false quarrel there is no true valour. I came to seek"
"Much Ado about Nothing","Comedy","    you both."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. We have been up and down to seek thee; for we are high-proof"
"Much Ado about Nothing","Comedy","    melancholy, and would fain have it beaten away. Wilt thou use thy"
"Much Ado about Nothing","Comedy","    wit?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. It is in my scabbard. Shall I draw it?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. Dost thou wear thy wit by thy side?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Never any did so, though very many have been beside their"
"Much Ado about Nothing","Comedy","    wit. I will bid thee draw, as we do the minstrel--draw to"
"Much Ado about Nothing","Comedy","    pleasure us."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. As I am an honest man, he looks pale. Art thou sick or"
"Much Ado about Nothing","Comedy","    angry?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. What, courage, man! What though care kill'd a cat, thou hast"
"Much Ado about Nothing","Comedy","    mettle enough in thee to kill care."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. Sir, I shall meet your wit in the career an you charge it"
"Much Ado about Nothing","Comedy","    against me. I pray you choose another subject."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Nay then, give him another staff; this last was broke cross."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. By this light, he changes more and more. I think he be angry"
"Much Ado about Nothing","Comedy","    indeed."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. If he be, he knows how to turn his girdle."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. Shall I speak a word in your ear?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. God bless me from a challenge!"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. [aside to Claudio] You are a villain. I jest not; I will make"
"Much Ado about Nothing","Comedy","    it good how you dare, with what you dare, and when you dare. Do"
"Much Ado about Nothing","Comedy","    me right, or I will protest your cowardice. You have kill'd a"
"Much Ado about Nothing","Comedy","    sweet lady, and her death shall fall heavy on you. Let me hear"
"Much Ado about Nothing","Comedy","    from you."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. Well, I will meet you, so I may have good cheer."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. What, a feast, a feast?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Claud. I' faith, I thank him, he hath bid me to a calve's head and"
"Much Ado about Nothing","Comedy","    a capon, the which if I do not carve most curiously, say my"
"Much Ado about Nothing","Comedy","    knife's naught. Shall I not find a woodcock too?"
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Bene. Sir, your wit ambles well; it goes easily."
"Much Ado about Nothing","Comedy",""
"Much Ado about Nothing","Comedy","  Pedro. I'll tell thee how Beatrice prais'd thy wit the other day. I"
"Much Ado about Nothing","Comedy","    said thou hadst a fine wit: 'True,' said she, 'a fine little"
"Much Ado about Nothing","Comedy","    one.' 'No,' said I, 'a great wit.' 'Right,' says she, 'a great"
"Much Ado about Nothing","Comedy","    gross one.' 'Nay,' said I, 'a good wit.' 'Just,' said she,"
"Much Ado about Nothing","Comedy","'it"
"Much Ado about Nothing","Comedy","    hurts nobody.' 'Nay,' said I, 'the gentleman is wise.'"
"Much Ado about Nothing","Comedy","'Certain,'"
"Much Ado about Nothing","Comedy","    said she, a wise gentleman.' 'Nay,' said I, 'he hath the"
"Much Ado about Nothing","Comedy","    tongues.' 'That I believe' said she, 'for he swore a thing to me"
"Much Ado about Nothing","Comedy","    on Monday night which he forswore on Tuesday morning. There's a"
"Much Ado about Nothing","Comedy","    double tongue; there's two tongues.' Thus did she an hour"
"Much Ado about Nothing","Comedy","    together transshape thy particular virtues. Yet at last she"
"Much Ado about Nothing","Comedy","    concluded with a sigh, thou wast the proper'st man in Italy."
"Much Ado about Nothing","Comedy",""
